,resident_like_macrophage,inflammatory_monocyte,other_myeloid,stroma,colonic_epithelium
HLCS,1.7927570702631226,1.400720913882854,2.0101688370301605,3.0398811223832425,2.6706009653589624
HLF,0.5341999884465196,0.0,0.3565918276508423,2.0126622918132053,0.4540312755404034
HLTF,3.4107462810059856,2.404934483160643,4.310537585431622,4.875149856190879,3.2843548289236835
HLTF-AS1,0.0,0.0,0.0,0.0,0.005665446977909845
HLX,4.380601073511469,5.416548346884665,4.6439733752059515,5.122226761989861,0.39049384348569693
HLX-AS1,0.2916854154205314,0.2094188879792804,0.22433487668244584,0.6029148049515699,0.011308732808332805
HM13,6.559567161882996,6.811322505961049,6.288458367453234,6.766845740286526,6.506212176065243
HM13-AS1,0.2916854154205314,0.3922566758905808,0.03989605638645116,0.23644895319035147,0.19111983909523525
HMBOX1,4.001140468579514,4.423923020607451,4.504796479181756,4.598204496166176,3.5608099600712046
HMBS,3.4702928532761437,2.7105902559204256,3.361931016532797,3.4008962928687088,4.154540941161757
HMCES,2.6474600597024547,3.126478533646344,3.72217020499092,4.618355803518114,4.492813968552062
HMCN1,0.15320183964568132,0.2094188879792804,0.15336308674825527,2.4241321265505937,0.30117538076922207
HMCN2,0.0,0.3922566758905808,0.11652347988531384,2.6473721100107714,4.3019739960205206
HMG20A,3.4107462810059856,3.087237707603678,3.5703931205793906,4.614256780710865,3.6575481623260018
HMG20B,4.891462432980721,4.121293023205636,4.699519551052967,5.641109055562276,5.233893572606266
HMGA1,5.9503483996364395,6.056047694964882,6.516336228715168,3.1114246129620753,7.032586897237867
HMGA1P4,1.2292290221049023,1.2190229682710216,1.4385191339024477,0.37209911453221334,0.9967368737667707
HMGA2,0.0,0.10850596886558207,0.4483901806822429,0.3892590734610265,2.5458923949488366
HMGB1,8.908418515963234,8.658403269435208,9.252389382483607,9.71776898312042,9.591542015529932
HMGB2,5.441654806766942,6.322802793435849,7.133539530598194,5.144189170224657,7.121410664070119
HMGB3,3.9808098609629425,3.261866289225439,4.15346598522055,3.4312446333829696,5.694360910505439
HMGB4,0.0,0.0,0.0,0.0,0.0
HMGCL,4.674438327342636,3.6236470344866833,3.8650519165977486,4.300078393053275,4.891232593672817
HMGCLL1,0.0,0.0,0.0,2.344990040723373,0.028107340363770633
HMGCR,4.011199334174684,4.209212004776527,4.403307555501704,3.9179583414167927,5.511208661843032
HMGCS1,4.609711094850474,4.9393323754997684,5.556715055795854,4.60877323742625,6.288134197543244
HMGCS2,0.15320183964568132,0.3922566758905808,0.47773594352208065,0.4146222764074352,5.684571051275932
HMGN1,7.756347541732075,7.220124884733051,8.208116648118569,7.507984441857573,8.223579812976185
HMGN2,8.011896414328676,8.032824626198668,8.586417902672954,7.865408704497896,8.406160001398655
HMGN3,7.3023977968980445,6.827288282756191,7.285696354754619,7.119140760825634,6.2341840403764035
HMGN3-AS1,1.1585839054973717,1.0659559066211723,1.346069904654717,1.9241867042059952,1.526465025506728
HMGN4,2.51234281998073,2.149549468842991,2.596256796819638,2.6039331650104924,2.472104035408015
HMGN5,3.107413584962169,2.016616187430514,2.340780025436381,3.9566046210551082,4.430735250508895
HMGXB3,4.433920180751238,4.14696417225557,4.422299064128865,4.896309946540466,4.346462745713183
HMGXB4,4.6228909489226275,4.610780085161434,4.719618211009502,5.368964616697931,4.977545601086884
HMHB1,0.15320183964568132,0.10850596886558207,0.25855304108031446,0.3807046072241464,0.005665446977909845
HMMR,1.0059837952900417,0.2094188879792804,3.3500784964963484,0.43954727598718396,4.355919156715415
HMMR-AS1,0.0,0.0,0.0,0.0,0.0
HMOX1,8.137170232790513,6.665749391417383,6.348766003424547,4.704851236288426,3.951941673843615
HMOX2,4.772316446226418,3.8824051952515464,4.196022241492937,5.435782069709648,5.173044804319985
HMSD,0.15320183964568132,0.3922566758905808,2.576047223824299,0.178403926850422,0.8086152707905687
HMX1,0.0,0.0,0.0,0.011127783298664777,0.011308732808332805
HMX2,0.0,0.0,0.03989605638645116,0.011127783298664777,0.2872875545442404
HMX3,0.0,0.0,0.0,0.0,0.10401383191737673
HNF1A,0.15320183964568132,0.3037323046627132,0.18928536007324867,0.1882417298774216,2.8716747667167857
HNF1B,0.0,0.10850596886558207,0.07871845775781273,0.08670785186945702,3.767507851543094
HNF4A,0.8353121753020726,0.8327781100183103,0.5894908349102774,0.5196514334973673,6.166093348676315
HNF4A-AS1,0.0,0.0,0.0,0.0,0.055677527242008584
HNF4G,0.0,0.2094188879792804,0.3565918276508423,0.178403926850422,4.87236387224848
HNMT,7.102850164990511,6.4128468251638715,5.806270454937994,5.84044967326223,5.191182025269305
HNRNPA0,6.34370740585453,6.64337814910427,7.028078787788735,7.224780356348067,6.705328401302602
HNRNPA1,8.310604144633547,8.238225070933707,8.722019510227438,8.500565753748246,8.4039495168464
HNRNPA1L2,1.0059837952900417,1.0110986950338416,1.1952397105135564,1.4306707959320524,0.8935692855386402
HNRNPA1P48,3.4702928532761437,3.44891685488211,3.8622730327338277,3.5815744592511605,3.577548700061476
HNRNPA2B1,8.9337592883905,9.560943614028012,9.602343801768185,9.414377301236225,9.105376717454336
HNRNPA3,8.004362498393064,8.405418930616971,8.517220782258129,8.263677177166509,8.255136677131118
HNRNPAB,6.803360199032061,6.8352053985247405,7.164887198392958,7.110840424829067,8.124584120622275
HNRNPC,8.212119912788252,8.558226028137067,8.562542506568153,7.925916487061503,7.739991249633042
HNRNPCL1,0.0,0.0,0.0,0.011127783298664777,0.0
HNRNPCL2,0.0,0.0,0.0,0.0,0.0
HNRNPCL3,0.0,0.0,0.0,0.0,0.0
HNRNPCL4,0.0,0.0,0.0,0.0,0.0
HNRNPD,6.960862681462787,7.430721497215836,7.519941337878695,7.368528944571776,7.226125149811268
HNRNPDL,7.172851641344877,7.792739587459691,7.8610634617014625,8.058160669574406,7.123854726540281
HNRNPF,7.460335280571456,7.598263973107434,7.820479458849113,7.274401368409363,7.492844265430868
HNRNPH1,6.753298701550557,7.493976842407007,7.6768365252407404,7.7506424631476305,7.294760043408734
HNRNPH2,5.733576206536794,6.049256949561314,5.688059455273931,6.005684923329078,5.365155834806724
HNRNPH3,6.041508161713102,6.502579463745352,6.586206455132622,7.162828200326196,6.0828690661952995
HNRNPK,7.991082728469402,8.260077196647492,8.279374252453806,8.376310511076746,8.121224167331157
HNRNPL,5.52475198978165,5.7114166886385975,6.006426583163148,6.0299928876604625,5.877476193279413
HNRNPLL,4.2592442741804435,3.867041070823197,4.376292305015955,4.501898486227421,3.970166284031039
HNRNPM,7.048941630020346,7.421548194530147,7.459399767439019,7.453834386459561,7.241099276301623
HNRNPR,6.523125898539733,6.514954666054247,6.843499107699568,7.125314820564658,6.677148846962264
HNRNPU,8.655769329889017,9.221181350800771,9.333256324783335,8.56475087212155,8.304162615081923
HNRNPUL1,6.315573063067486,6.1963504515860155,6.748125632941175,6.6086077241430745,5.910221323727687
HNRNPUL2,5.301145362343902,4.772068757282248,5.132095713059344,5.364633129725717,5.492290919180958
HNRNPUL2-BSCL2,0.0,0.0,0.0,0.0,0.03919871941998551
HOGA1,0.15320183964568132,0.10850596886558207,0.03989605638645116,0.10759434095049275,0.055677527242008584
HOMER1,3.7480161743067266,3.8515115617625715,4.46138558354276,3.872920861251287,2.8403131250503537
HOMER2,0.5341999884465196,1.1697832547241587,2.8189706166940374,0.9537530494521984,0.9416487084355208
HOMER3,4.63595148660275,4.2393568831774315,3.4197755577482423,4.906774734770387,0.6330678101417052
HOMER3-AS1,0.2916854154205314,0.6292664192339831,0.3565918276508423,0.10759434095049275,0.022529509804773026
HOMEZ,2.747123327864041,2.317208654058159,2.6423398219180227,2.562931444211543,3.183617940143871
HOOK1,0.5341999884465196,0.4756617630180751,0.6932078117302021,0.37209911453221334,5.597447209475574
HOOK2,3.1805457615295296,2.9912987766822994,3.7525014733986852,4.452753376809746,5.882488518652499
HOOK3,5.52475198978165,5.734882520655886,5.998222845833618,6.324893110419479,4.27349202988205
HOPX,1.538334697787413,1.5233955563139996,2.1443238421129056,6.148423920546209,0.5808916083020633
HORMAD1,1.0059837952900417,0.700341587281102,0.7180124896523337,0.1585247510123138,0.2685600142695476
HORMAD2,0.0,0.0,0.03989605638645116,0.02217039241817201,0.005665446977909845
HORMAD2-AS1,0.0,0.0,0.0,0.0,0.0
HOTAIR,0.0,0.0,0.0,0.044005234777390975,0.016930030188497116
HOTAIRM1,4.5557535757536956,5.736996972527526,5.331119657348696,5.479502301887977,4.174797850735962
HOTTIP,0.0,0.0,0.07871845775781273,0.39776311480258236,3.763751535807219
HOXA-AS2,0.5341999884465196,0.2094188879792804,0.3878448046340417,2.7719891250932043,1.8733400471437691
HOXA-AS3,0.0,0.0,0.15336308674825527,1.0540003692542053,2.1191911205770677
HOXA1,0.6417065911265406,0.9540728543504249,0.9239266587870063,1.2069991780756326,1.0956753397974979
HOXA10,0.0,0.8946998405412794,1.4385191339024477,5.755739752760431,4.897912059977418
HOXA10-AS,0.0,0.10850596886558207,1.0464985414583525,2.921021069409872,3.8560209956549327
HOXA11,0.15320183964568132,0.0,0.11652347988531384,4.115201284935794,2.233446802866262
HOXA11-AS,0.15320183964568132,0.0,0.15336308674825527,3.1127165995904456,4.146550183975578
HOXA13,0.0,0.0,0.07871845775781273,1.9790542777840867,4.151669364567661
HOXA2,0.15320183964568132,0.0,0.03989605638645116,1.3097092968465378,1.1732376459076657
HOXA3,0.0,0.10850596886558207,0.4483901806822429,3.7168581816360686,4.063091217843597
HOXA4,0.15320183964568132,0.2094188879792804,0.41843508174328287,2.8218170744824627,1.3901725288069522
HOXA5,1.6963030277722666,2.8421307690456628,3.122827212489897,4.588950928461148,4.120351860412574
HOXA6,0.0,0.0,0.07871845775781273,2.6808570928264674,2.622556494897536
HOXA7,0.15320183964568132,0.3922566758905808,0.9024459662554914,4.026132056174586,4.1532653904824315
HOXA9,0.2916854154205314,0.8327781100183103,1.6466333791496301,4.119063668351055,4.434940481521011
HOXB-AS1,1.4815860083660357,1.5233955563139996,2.9292953051581443,4.471505416281645,0.6109372315019065
HOXB-AS2,0.0,0.0,0.0,0.044005234777390975,0.005665446977909845
HOXB-AS3,0.15320183964568132,0.0,0.25855304108031446,4.236312700243553,1.897919420853199
HOXB-AS4,0.0,0.0,0.0,0.0,0.2638398965715452
HOXB1,0.0,0.0,0.03989605638645116,0.044005234777390975,0.0
HOXB13,0.0,0.10850596886558207,0.11652347988531384,0.19801290257742554,4.530391146875127
HOXB2,2.8847892284356864,2.7778591760917672,4.047366031113301,5.954003824503884,1.34172201761938
HOXB3,0.5341999884465196,0.8327781100183103,2.2157308437616865,5.20692964825148,3.855628921494367
HOXB4,1.1585839054973717,1.2190229682710216,2.9865601342404706,4.833051433126129,2.130902973415269
HOXB5,0.2916854154205314,0.2094188879792804,0.47773594352208065,3.9493916669636455,4.317146392215555
HOXB6,1.1585839054973717,0.3037323046627132,1.3775491725076114,3.484113328198185,4.593355296367877
HOXB7,1.29657571381218,0.2094188879792804,0.8585005988763632,5.048532507766736,5.801141828950618
HOXB8,0.0,0.2094188879792804,0.03989605638645116,1.5461006254240084,3.6376182929066427
HOXB9,0.5341999884465196,0.2094188879792804,0.22433487668244584,0.9652418837156472,5.767148801282727
HOXC-AS1,0.0,0.0,0.0,0.6392294524876024,0.0
HOXC10,0.0,0.10850596886558207,0.07871845775781273,0.882829756409236,0.16097345550546674
HOXC11,0.0,0.0,0.03989605638645116,0.08670785186945702,0.011308732808332805
HOXC12,0.0,0.10850596886558207,0.0,0.0,0.0
HOXC13,0.0,0.0,0.0,0.0,0.005665446977909845
HOXC13-AS,0.0,0.0,0.0,0.0,0.0
HOXC4,0.15320183964568132,0.10850596886558207,0.3246468006686816,1.6776283139069825,0.1558872408929449
HOXC5,0.0,0.0,0.0,0.6392294524876024,0.011308732808332805
HOXC6,0.0,0.2094188879792804,0.03989605638645116,2.6221919354269008,0.1558872408929449
HOXC8,0.0,0.10850596886558207,0.11652347988531384,2.44274383784515,0.07736050269799918
HOXC9,0.0,0.10850596886558207,0.0,2.7571946295904897,0.04471259570320563
HOXD-AS2,0.0,0.10850596886558207,0.0,3.6247763142439213,1.5185614339156122
HOXD1,0.0,0.0,0.15336308674825527,2.5742297926108404,3.4771347532959704
HOXD10,0.0,0.10850596886558207,0.07871845775781273,1.6880663170168384,1.8918137247539768
HOXD11,0.0,0.0,0.03989605638645116,2.998546196812235,3.14819938482843
HOXD12,0.0,0.0,0.0,0.011127783298664777,0.055677527242008584
HOXD13,0.0,0.0,0.07871845775781273,0.5274225562685773,2.882492238652926
HOXD3,0.0,0.10850596886558207,0.0,1.6242745274774795,0.48680739321780636
HOXD4,0.0,0.2094188879792804,0.03989605638645116,1.7223241211347748,0.7456848131172671
HOXD8,0.0,0.3922566758905808,0.07871845775781273,4.763605304423447,1.9706896183358942
HOXD9,0.0,0.0,0.0,3.2316517702872734,1.748815677365273
HP,0.15320183964568132,1.9598123640382086,0.07871845775781273,0.0971888938657805,0.44154567807031975
HP1BP3,6.221235507015113,6.384801387373682,6.5756423636341355,7.407212723515543,6.8411933785710755
HPCA,0.0,0.0,0.03989605638645116,0.3807046072241464,0.9709044971160075
HPCAL1,4.9913880340255234,5.082566712949898,4.7057336298442225,5.083216362286361,5.369556332772173
HPCAL4,0.0,0.2094188879792804,0.41843508174328287,0.07615010853404029,0.08808099582852193
HPD,0.41803249925833175,0.4756617630180751,0.15336308674825527,0.6885815962114319,0.011308732808332805
HPDL,0.15320183964568132,0.0,0.07871845775781273,0.24590006923957464,2.3845867384016315
HPF1,4.28434605250824,3.8038941346290076,4.358654355746966,5.505309052588921,4.329339895267662
HPGD,2.0485753015070443,1.3127305101354563,6.830406652392142,1.8640843313613946,6.30704119560221
HPGDS,0.9231703333250494,0.2094188879792804,6.64235815202502,0.1585247510123138,2.100781573602411
HPN,0.9231703333250494,0.8946998405412794,0.3246468006686816,0.32828442673103375,0.8935692855386402
HPN-AS1,0.0,0.10850596886558207,0.03989605638645116,0.0,0.005665446977909845
HPR,0.0,0.0,0.0,0.0,0.19111983909523525
HPRT1,5.573085017957679,5.2219428203627825,5.4717565504059955,5.107721194485805,4.93753743072288
HPS1,5.958168952436438,5.4401008417528525,5.6515066928750555,4.775074347268537,5.000780358462881
HPS3,4.902312841776049,4.6827493634122135,4.901154025020145,3.775134997019815,3.2584883072443414
HPS4,3.4556350359909214,3.3529166425798924,3.9222051335139163,3.7913621020218806,3.954140821610867
HPS5,5.3093210122138625,5.286886567088272,6.061977173405179,3.845984724181704,3.4289307050324673
HPS6,2.7228455059512364,1.7412881447847,2.241622844317168,2.4406876872852763,2.7919541129046976
HPSE,4.333276167759994,4.687130433047266,2.9398775849351595,0.32828442673103375,3.4007214862139894
HPSE2,0.0,0.0,0.15336308674825527,3.564680317415759,0.05020547855928063
HPX,0.2916854154205314,0.0,0.25855304108031446,0.6392294524876024,0.41624556680152613
HPYR1,0.0,0.0,0.0,0.0,0.005665446977909845
HR,0.5341999884465196,0.3037323046627132,0.29197837950315925,2.7016119533241776,4.208963362401147
HRAS,4.364997960562484,4.134185695660261,4.262869189179122,5.615818364878469,5.423855877737367
HRASLS,0.0,0.10850596886558207,0.0,0.08670785186945702,0.13536114890933862
HRASLS2,0.0,0.0,0.22433487668244584,0.11792527578185553,3.5153654250606605
HRASLS5,0.0,0.0,0.7423978920627254,0.6746524088535528,0.10401383191737673
HRC,0.0,0.3037323046627132,0.11652347988531384,3.823278811380536,0.932755020493433
HRCT1,0.15320183964568132,0.0,0.25855304108031446,2.1723549383783567,4.51160047249953
HRG,0.0,0.0,0.03989605638645116,0.02217039241817201,0.022529509804773026
HRH1,2.9697709045727145,2.7277038171637353,2.171517320599573,4.555612946391128,4.670724634404284
HRH2,4.778218838811875,6.37804276927613,5.118186353203164,3.362312057165019,0.07197023387152215
HRH3,0.0,0.10850596886558207,0.07871845775781273,0.0,0.016930030188497116
HRH4,0.0,0.0,0.5894908349102774,0.1383678245036296,0.10401383191737673
HRK,1.084300557436334,0.9540728543504249,0.5894908349102774,0.31037905215870454,0.5188553922461093
HRNR,0.0,0.0,0.03989605638645116,0.24590006923957464,0.022529509804773026
HS1BP3,3.4991691424288196,3.4281287213029183,3.01686321453697,3.4250178290618694,2.8090647664583277
HS2ST1,3.5414279718083894,2.6932712504427307,3.2684710308524125,4.25632471285582,3.348177390358682
HS3ST1,4.250779011606888,2.9481451364127342,4.685439231960972,3.321550539161665,3.399646111390561
HS3ST2,2.7228455059512364,0.0,0.0,0.06551453296190632,0.17612538777253722
HS3ST3A1,0.8353121753020726,0.0,0.11652347988531384,3.0152225495563423,0.022529509804773026
HS3ST3B1,4.485338752390791,4.8087181240628345,4.314609181316359,4.030923592240799,0.2543530780688577
HS3ST4,0.0,0.0,0.0,0.011127783298664777,0.016930030188497116
HS3ST5,0.0,0.0,0.0,0.11792527578185553,0.011308732808332805
HS3ST6,0.0,0.0,0.0,0.011127783298664777,0.13536114890933862
HS6ST1,3.4848032433836797,3.1520583896715393,4.049810599477543,4.794928362484186,3.555991573675984
HS6ST2,0.0,0.0,0.0,1.0859257473127562,0.8564281146233317
HS6ST2-AS1,0.0,0.0,0.0,0.0,0.0
HS6ST3,0.0,0.0,0.0,0.2173589249878885,0.04471259570320563
HSBP1,7.920786334194828,8.090189057173948,7.551551186265432,7.733580773834118,7.39650864154791
HSBP1L1,4.364997960562484,3.3529166425798924,3.369778942768561,4.80974117874145,5.647340737399518
HSCB,4.0987059236927434,4.153311215802128,4.476001501417788,4.598204496166176,3.718327265728353
HSD11B1,4.913082254192663,1.4836518566154202,1.468064322456011,3.3612254028772077,0.03366368862284041
HSD11B1L,1.3609182973331027,1.400720913882854,1.423516499778818,3.024862138898979,1.7622651508877325
HSD11B2,0.9231703333250494,0.5545074244141329,0.562353164585199,2.132148252761786,6.775352055385381
HSD17B1,1.538334697787413,0.9540728543504249,1.4826130737548397,1.9959561461827633,1.8948698028258708
HSD17B10,5.781379062207837,5.691929357604199,5.74799905083788,5.987489486976205,5.865452976903181
HSD17B11,5.687275204661249,5.77864796937803,5.474488645930894,5.404211697573117,6.344407165053373
HSD17B12,5.573085017957679,4.665090819253352,5.483558443894706,5.988193571359918,6.651855576141155
HSD17B13,0.15320183964568132,0.3037323046627132,0.22433487668244584,0.4229785478911997,0.5029203801041816
